Date;Event Type;Event Details;Check Point;Tour ID;Guard Name;Image | Audio | Video
04/08/2022 21:34;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;122;Security 1 (40e0d01078);|  |
04/08/2022 21:34;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;122;Security 1 (40e0d01078);|  |
04/08/2022 21:34;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;122;Security 1 (40e0d01078);|  |
04/08/2022 21:34;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;122;Security 1 (40e0d01078);|  |
04/08/2022 21:34;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;122;Security 1 (40e0d01078);|  |
04/08/2022 20:34;START;;;122;Security 1 (40e0d01078);|  |
04/08/2022 20:16;FINISH;;;121;Security 1 (40e0d01078);|  |
04/08/2022 20:16;MME;;304784 - CP1-MZF;121;Security 1 (40e0d01078);? |  |
04/08/2022 20:15;NFCSCAN;LYG  - Majalengka;304784 - CP1-MZF;121;Security 1 (40e0d01078);|  |
04/08/2022 20:15;START;;;121;Security 1 (40e0d01078);|  |
04/08/2022 19:42;FINISH;;;120;Security 1 (40e0d01078);|  |
04/08/2022 19:40;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;120;Security 1 (40e0d01078);|  |
04/08/2022 19:40;MME;;;120;Security 1 (40e0d01078);? |  |
04/08/2022 19:39;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;120;Security 1 (40e0d01078);|  |
04/08/2022 19:39;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;120;Security 1 (40e0d01078);|  |
04/08/2022 19:39;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;120;Security 1 (40e0d01078);|  |
04/08/2022 19:37;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;120;Security 1 (40e0d01078);|  |
04/08/2022 19:37;MME;;;120;Security 1 (40e0d01078);? |  |
04/08/2022 19:37;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;120;Security 1 (40e0d01078);|  |
04/08/2022 19:36;START;;;120;Security 1 (40e0d01078);|  |
04/08/2022 19:00;MISSEDSCAN;Schedule: 13830397 - BF-6pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 18:20;FINISH;;;119;Security 1 (40e0d01078);|  |
04/08/2022 18:20;MME;;303957 - CP5-BF;119;Security 1 (40e0d01078);? |  |
04/08/2022 18:19;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:17;MME;;303958 - CP1-BF;119;Security 1 (40e0d01078);? |  |
04/08/2022 18:16;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:16;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:16;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:14;MME;;303974 - CP2-BF;119;Security 1 (40e0d01078);? |  |
04/08/2022 18:14;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:13;MME;;;119;Security 1 (40e0d01078);? |  |
04/08/2022 18:13;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;119;Security 1 (40e0d01078);|  |
04/08/2022 18:12;START;;;119;Security 1 (40e0d01078);|  |
04/08/2022 17:00;MISSEDSCAN;Schedule: 13745993 - BF-4pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 16:50;FINISH;;;118;Security 1 (40e0d01078);|  |
04/08/2022 16:50;MME;;303957 - CP5-BF;118;Security 1 (40e0d01078);? |  |
04/08/2022 16:50;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;118;Security 1 (40e0d01078);|  |
04/08/2022 16:50;START;;;118;Security 1 (40e0d01078);|  |
04/08/2022 16:46;FINISH;;;117;Security 1 (40e0d01078);|  |
04/08/2022 16:45;MME;;303958 - CP1-BF;117;Security 1 (40e0d01078);? |  |
04/08/2022 16:45;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;117;Security 1 (40e0d01078);|  |
04/08/2022 16:45;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;117;Security 1 (40e0d01078);|  |
04/08/2022 16:45;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;117;Security 1 (40e0d01078);|  |
04/08/2022 16:45;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;117;Security 1 (40e0d01078);|  |
04/08/2022 16:45;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;117;Security 1 (40e0d01078);|  |
04/08/2022 16:45;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;117;Security 1 (40e0d01078);|  |
04/08/2022 16:44;START;;;117;Security 1 (40e0d01078);|  |
04/08/2022 16:43;FINISH;;;116;Security 1 (40e0d01078);|  |
04/08/2022 16:43;MME;;303974 - CP2-BF;116;Security 1 (40e0d01078);? |  |
04/08/2022 16:42;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;116;Security 1 (40e0d01078);|  |
04/08/2022 16:42;START;;;116;Security 1 (40e0d01078);|  |
04/08/2022 15:00;MISSEDSCAN;Schedule: 13745136 - BF-2pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 14:57;FINISH;;;115;Security 1 (40e0d01078);|  |
04/08/2022 14:56;MME;;303974 - CP2-BF;115;Security 1 (40e0d01078);? |  |
04/08/2022 14:55;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;115;Security 1 (40e0d01078);|  |
04/08/2022 14:54;START;;;115;Security 1 (40e0d01078);|  |
04/08/2022 14:36;FINISH;;;114;Security 1 (40e0d01078);|  |
04/08/2022 14:35;MME;;;114;Security 1 (40e0d01078);? |  |
04/08/2022 14:35;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;114;Security 1 (40e0d01078);|  |
04/08/2022 14:34;MME;;;114;Security 1 (40e0d01078);? |  |
04/08/2022 14:31;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;114;Security 1 (40e0d01078);|  |
04/08/2022 14:29;MME;;;114;Security 1 (40e0d01078);? |  |
04/08/2022 14:29;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;114;Security 1 (40e0d01078);|  |
04/08/2022 14:28;START;;;114;Security 1 (40e0d01078);|  |
04/08/2022 14:00;MISSEDSCAN;Schedule: 13753154 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 14:00;MISSEDSCAN;Schedule: 13829684 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 12:54;FINISH;;;113;Security 1 (40e0d01078);|  |
04/08/2022 12:54;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:54;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:54;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:54;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:54;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:54;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:53;MME;;;113;Security 1 (40e0d01078);? |  |
04/08/2022 12:53;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:53;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:52;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:46;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:43;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;113;Security 1 (40e0d01078);|  |
04/08/2022 12:42;START;;;113;Security 1 (40e0d01078);|  |
04/08/2022 12:00;MISSEDSCAN;Schedule: 13829212 - BF-10am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 10:16;FINISH;;;112;Security 1 (40e0d01078);|  |
04/08/2022 10:14;MME;;;112;Security 1 (40e0d01078);? |  |
04/08/2022 10:14;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;112;Security 1 (40e0d01078);|  |
04/08/2022 10:13;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;112;Security 1 (40e0d01078);|  |
04/08/2022 10:09;MME;;;112;Security 1 (40e0d01078);? |  |
04/08/2022 10:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;112;Security 1 (40e0d01078);|  |
04/08/2022 10:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;112;Security 1 (40e0d01078);|  |
04/08/2022 10:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;112;Security 1 (40e0d01078);|  |
04/08/2022 10:07;MME;;;112;Security 1 (40e0d01078);? |  |
04/08/2022 10:07;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;112;Security 1 (40e0d01078);|  |
04/08/2022 09:00;MISSEDSCAN;Schedule: 13828490 - BF-8am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 08:26;START;;;112;Security 1 (40e0d01078);|  |
04/08/2022 08:14;FINISH;;;111;Security 1 (40e0d01078);|  |
04/08/2022 08:12;MME;;;111;Security 1 (40e0d01078);? |  |
04/08/2022 08:11;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;111;Security 1 (40e0d01078);|  |
04/08/2022 08:11;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;111;Security 1 (40e0d01078);|  |
04/08/2022 08:09;MME;;;111;Security 1 (40e0d01078);? |  |
04/08/2022 08:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;111;Security 1 (40e0d01078);|  |
04/08/2022 08:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;111;Security 1 (40e0d01078);|  |
04/08/2022 08:07;MME;;;111;Security 1 (40e0d01078);? |  |
04/08/2022 08:07;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;111;Security 1 (40e0d01078);|  |
04/08/2022 08:07;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;111;Security 1 (40e0d01078);|  |
04/08/2022 08:06;START;;;111;Security 1 (40e0d01078);|  |
04/08/2022 08:00;MISSEDSCAN;Schedule: 13828142 - BF-6am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 06:09;FINISH;;;110;Security 1 (40e0d01078);|  |
04/08/2022 06:09;MME;;;110;Security 1 (40e0d01078);? |  |
04/08/2022 06:08;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;110;Security 1 (40e0d01078);|  |
04/08/2022 06:05;MME;;;110;Security 1 (40e0d01078);? |  |
04/08/2022 06:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;110;Security 1 (40e0d01078);|  |
04/08/2022 06:03;MME;;;110;Security 1 (40e0d01078);? |  |
04/08/2022 06:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;110;Security 1 (40e0d01078);|  |
04/08/2022 06:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;110;Security 1 (40e0d01078);|  |
04/08/2022 06:02;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;110;Security 1 (40e0d01078);|  |
04/08/2022 06:02;START;;;110;Security 1 (40e0d01078);|  |
04/08/2022 05:22;FINISH;;;109;Security 1 (40e0d01078);|  |
04/08/2022 05:22;MME;;;109;Security 1 (40e0d01078);? |  |
04/08/2022 05:22;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:21;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:21;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:21;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:21;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:19;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:19;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:19;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:19;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:17;MME;;;109;Security 1 (40e0d01078);? |  |
04/08/2022 05:17;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:16;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;109;Security 1 (40e0d01078);|  |
04/08/2022 05:12;START;;;109;Security 1 (40e0d01078);|  |
04/08/2022 05:00;MISSEDSCAN;Schedule: 13827350 - 2ND-3RD-4TH-4am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
04/08/2022 05:00;MISSEDSCAN;Schedule: 13827350 - 2ND-3RD-4TH-4am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
04/08/2022 04:10;FINISH;;;108;Security 1 (40e0d01078);|  |
04/08/2022 04:10;MME;;;108;Security 1 (40e0d01078);? |  |
04/08/2022 04:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;108;Security 1 (40e0d01078);|  |
04/08/2022 04:08;START;;;108;Security 1 (40e0d01078);|  |
04/08/2022 03:32;FINISH;;;107;Security 1 (40e0d01078);|  |
04/08/2022 03:30;MME;;;107;Security 1 (40e0d01078);? |  |
04/08/2022 03:30;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;107;Security 1 (40e0d01078);|  |
04/08/2022 03:28;MME;;;107;Security 1 (40e0d01078);? |  |
04/08/2022 03:27;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;107;Security 1 (40e0d01078);|  |
04/08/2022 03:27;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;107;Security 1 (40e0d01078);|  |
04/08/2022 03:27;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;107;Security 1 (40e0d01078);|  |
04/08/2022 03:27;START;;;107;Security 1 (40e0d01078);|  |
04/08/2022 03:00;MISSEDSCAN;Schedule: 13826481 - 2ND-3RD-4TH-2am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
04/08/2022 03:00;MISSEDSCAN;Schedule: 13826481 - 2ND-3RD-4TH-2am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
04/08/2022 02:04;FINISH;;;106;Security 1 (40e0d01078);|  |
04/08/2022 02:04;MME;;;106;Security 1 (40e0d01078);? |  |
04/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;106;Security 1 (40e0d01078);|  |
04/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;106;Security 1 (40e0d01078);|  |
04/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;106;Security 1 (40e0d01078);|  |
04/08/2022 02:04;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;106;Security 1 (40e0d01078);|  |
04/08/2022 02:03;START;;;106;Security 1 (40e0d01078);|  |
04/08/2022 02:02;FINISH;;;105;Security 1 (40e0d01078);|  |
04/08/2022 01:16;MME;;;105;Security 1 (40e0d01078);? |  |
04/08/2022 01:16;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;105;Security 1 (40e0d01078);|  |
04/08/2022 01:13;MME;;;105;Security 1 (40e0d01078);? |  |
04/08/2022 01:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;105;Security 1 (40e0d01078);|  |
04/08/2022 01:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;105;Security 1 (40e0d01078);|  |
04/08/2022 01:12;START;;;105;Security 1 (40e0d01078);|  |
04/08/2022 01:00;MISSEDSCAN;Schedule: 13825639 - BF-0am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
04/08/2022 00:10;FINISH;;;104;Security 1 (40e0d01078);|  |
04/08/2022 00:09;MME;;;104;Security 1 (40e0d01078);? |  |
04/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;104;Security 1 (40e0d01078);|  |
04/08/2022 00:07;MME;;;104;Security 1 (40e0d01078);? |  |
04/08/2022 00:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;104;Security 1 (40e0d01078);|  |
04/08/2022 00:05;MME;;;104;Security 1 (40e0d01078);? |  |
04/08/2022 00:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;104;Security 1 (40e0d01078);|  |
04/08/2022 00:03;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;104;Security 1 (40e0d01078);|  |
04/08/2022 00:02;START;;;104;Security 1 (40e0d01078);|  |
04/08/2022 00:00;MISSEDSCAN;Schedule: 13825175 - 2ND-3RD-4TH-11pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
04/08/2022 00:00;MISSEDSCAN;Schedule: 13825175 - 2ND-3RD-4TH-11pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
03/08/2022 23:10;FINISH;;;103;Security 1 (40e0d01078);|  |
03/08/2022 23:10;MME;;;103;Security 1 (40e0d01078);? |  |
03/08/2022 23:10;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:09;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:08;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:08;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:08;MME;;;103;Security 1 (40e0d01078);? |  |
03/08/2022 23:07;MME;;;103;Security 1 (40e0d01078);? |  |
03/08/2022 23:07;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:07;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;103;Security 1 (40e0d01078);|  |
03/08/2022 23:05;START;;;103;Security 1 (40e0d01078);|  |
03/08/2022 23:00;MISSEDSCAN;Schedule: 13830992 - BF-10pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 22:58;FINISH;;;102;Security 1 (40e0d01078);|  |
03/08/2022 22:57;START;;;102;Security 1 (40e0d01078);|  |
03/08/2022 22:15;FINISH;;;101;Security 1 (40e0d01078);|  |
03/08/2022 22:15;MME;;;101;Security 1 (40e0d01078);? |  |
03/08/2022 22:14;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;101;Security 1 (40e0d01078);|  |
03/08/2022 22:12;MME;;;101;Security 1 (40e0d01078);? |  |
03/08/2022 22:12;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;101;Security 1 (40e0d01078);|  |
03/08/2022 22:11;MME;;;101;Security 1 (40e0d01078);? |  |
03/08/2022 22:10;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;101;Security 1 (40e0d01078);|  |
03/08/2022 22:10;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;101;Security 1 (40e0d01078);|  |
03/08/2022 22:10;START;;;101;Security 1 (40e0d01078);|  |
03/08/2022 22:00;MISSEDSCAN;Schedule: 13830819 - 2ND-3RD-4TH-9pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
03/08/2022 22:00;MISSEDSCAN;Schedule: 13830819 - 2ND-3RD-4TH-9pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
03/08/2022 21:13;FINISH;;;100;Security 1 (40e0d01078);|  |
03/08/2022 21:12;MME;;;100;Security 1 (40e0d01078);? |  |
03/08/2022 21:12;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;100;Security 1 (40e0d01078);|  |
03/08/2022 21:10;START;;;100;Security 1 (40e0d01078);|  |
03/08/2022 20:06;FINISH;;;99;Security 1 (40e0d01078);|  |
03/08/2022 20:06;MME;;;99;Security 1 (40e0d01078);? |  |
03/08/2022 20:05;NFCSCAN;LYG  - Majalengka;304784 - CP1-MZF;99;Security 1 (40e0d01078);|  |
03/08/2022 20:03;START;;;99;Security 1 (40e0d01078);|  |
03/08/2022 19:15;FINISH;;;98;Security 1 (40e0d01078);|  |
03/08/2022 19:14;MME;;;98;Security 1 (40e0d01078);? |  |
03/08/2022 19:14;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;98;Security 1 (40e0d01078);|  |
03/08/2022 19:14;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;98;Security 1 (40e0d01078);|  |
03/08/2022 19:14;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;98;Security 1 (40e0d01078);|  |
03/08/2022 19:12;MME;;;98;Security 1 (40e0d01078);? |  |
03/08/2022 19:11;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;98;Security 1 (40e0d01078);|  |
03/08/2022 19:11;START;;;98;Security 1 (40e0d01078);|  |
03/08/2022 19:00;MISSEDSCAN;Schedule: 13830395 - BF-6pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 18:12;FINISH;;;97;Security 1 (40e0d01078);|  |
03/08/2022 18:12;MME;;;97;Security 1 (40e0d01078);? |  |
03/08/2022 18:12;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;97;Security 1 (40e0d01078);|  |
03/08/2022 18:09;MME;;;97;Security 1 (40e0d01078);? |  |
03/08/2022 18:09;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;97;Security 1 (40e0d01078);|  |
03/08/2022 18:07;MME;;;97;Security 1 (40e0d01078);? |  |
03/08/2022 18:07;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;97;Security 1 (40e0d01078);|  |
03/08/2022 18:07;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;97;Security 1 (40e0d01078);|  |
03/08/2022 18:07;START;;;97;Security 1 (40e0d01078);|  |
03/08/2022 17:00;MISSEDSCAN;Schedule: 13745992 - BF-4pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 16:29;FINISH;;;96;Security 1 (40e0d01078);|  |
03/08/2022 16:28;MME;;;96;Security 1 (40e0d01078);? |  |
03/08/2022 16:28;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;96;Security 1 (40e0d01078);|  |
03/08/2022 16:27;MME;;;96;Security 1 (40e0d01078);? |  |
03/08/2022 16:27;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;96;Security 1 (40e0d01078);|  |
03/08/2022 16:26;MME;;;96;Security 1 (40e0d01078);? |  |
03/08/2022 16:26;MME;;;96;Security 1 (40e0d01078);? |  |
03/08/2022 16:25;MME;;;96;Security 1 (40e0d01078);? |  |
03/08/2022 16:25;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;96;Security 1 (40e0d01078);|  |
03/08/2022 16:25;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;96;Security 1 (40e0d01078);|  |
03/08/2022 16:24;START;;;96;Security 1 (40e0d01078);|  |
03/08/2022 15:00;MISSEDSCAN;Schedule: 13745134 - BF-2pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
03/08/2022 14:11;FINISH;;;95;Security 1 (40e0d01078);|  |
03/08/2022 14:10;MME;;;95;Security 1 (40e0d01078);? |  |
03/08/2022 14:10;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;95;Security 1 (40e0d01078);|  |
